0,4.195e-08,5.822e-08
1,2.957e-08,3.627e-08
2,2.295e-08,5.08e-08
3,2.313e-08,6.692e-08
4,1.703e-08,8.461e-08
5,1.666e-08,2.1984e-07
6,5.412e-08,2.0873e-07
7,2.986e-08,2.4737e-07
8,3.685e-08,1.7913e-07
9,1.476e-08,1.7133e-07
10,1.87e-08,1.8852e-07
11,1.536e-08,2.1201e-07
12,1.888e-08,2.2505e-07
13,1.56e-08,2.4353e-07
14,1.647e-08,2.6199e-07
15,1.681e-08,2.769e-07
16,1.513e-08,2.9124e-07
17,1.528e-08,5.034e-07
18,3.406e-08,4.1215e-07
19,2.647e-08,3.5667e-07
20,1.9e-08,3.7388e-07
21,2.576e-08,6.7886e-07
22,3.769e-08,7.3105e-07
23,3.233e-08,8.7276e-07
24,4.087e-08,7.7509e-07
25,3.245e-08,8.2219e-07
26,3.901e-08,8.223e-07
27,3.187e-08,8.4903e-07
28,3.038e-08,1.18552e-06
29,3.277e-08,9.5399e-07
30,3.779e-08,1.26655e-06
31,4.192e-08,1.14017e-06
32,4.352e-08,1.14193e-06
33,3.302e-08,1.18819e-06
34,3.947e-08,1.09227e-06
35,3.671e-08,1.77853e-06
36,3.648e-08,1.20254e-06
37,3.509e-08,1.25453e-06
38,5.157e-08,1.26526e-06
39,3.907e-08,1.61711e-06
40,5.039e-08,1.34596e-06
41,4.032e-08,1.32516e-06
42,3.607e-08,1.36003e-06
43,4.141e-08,1.38942e-06
44,4.823e-08,1.44629e-06
45,3.808e-08,1.48027e-06
46,3.221e-08,1.54556e-06
47,3.509e-08,1.56638e-06
48,3.726e-08,1.54686e-06
49,3.402e-08,1.5605e-06
50,2.77e-08,9.4816e-07
51,2.908e-08,9.8224e-07
52,2.471e-08,1.00071e-06
53,2.154e-08,1.02834e-06
54,3.033e-08,1.036e-06
55,2.694e-08,1.06885e-06
56,3.433e-08,1.08224e-06
57,3.009e-08,1.098e-06
58,3.096e-08,1.13428e-06
59,2.673e-08,1.1434e-06
60,2.533e-08,1.17508e-06
61,3.29e-08,1.19155e-06
62,2.686e-08,1.19899e-06
63,3.388e-08,1.24609e-06
64,2.635e-08,1.25187e-06
65,2.314e-08,1.27736e-06
66,2.535e-08,1.30673e-06
67,2.761e-08,1.31806e-06
68,2.786e-08,1.34326e-06
69,2.438e-08,1.37095e-06
70,2.637e-08,1.40654e-06
71,2.532e-08,1.41447e-06
72,3.147e-08,1.4367e-06
73,2.529e-08,1.44117e-06
74,2.766e-08,1.47302e-06
75,2.413e-08,1.51365e-06
76,2.889e-08,1.61228e-06
77,2.118e-08,1.48655e-06
78,2.895e-08,1.49263e-06
79,2.975e-08,2.32474e-06
80,3.225e-08,1.5701e-06
81,2.706e-08,2.39714e-06
82,4.599e-08,1.85216e-06
83,3.535e-08,1.61014e-06
84,2.552e-08,1.64417e-06
85,2.754e-08,1.65236e-06
86,2.925e-08,1.72144e-06
87,3.022e-08,2.17481e-06
88,3.458e-08,1.71959e-06
89,2.711e-08,1.74492e-06
90,1.3502e-07,2.07984e-06
91,3.714e-08,1.93211e-06
92,3.863e-08,2.49559e-06
93,4.253e-08,3.21326e-06
94,4.326e-08,2.59232e-06
95,2.901e-08,2.22594e-06
96,3.853e-08,2.28251e-06
97,3.05e-08,2.06606e-06
98,2.695e-08,3.48767e-06
99,5.032e-08,2.6707e-06
100,4.006e-08,3.32089e-06
101,3.568e-08,2.35849e-06
