0,160,2076
1,131,2054
2,123,2817
3,226,2762
4,122,2752
5,198,2758
6,201,2746
7,198,2739
8,119,2746
9,200,3011
10,195,2048
11,199,2029
12,197,2618
13,118,2757
14,198,2754
15,199,2738
16,199,2753
17,118,2747
18,205,2734
19,516,3087
20,211,2850
21,208,2836
22,125,2784
23,206,2891
24,206,2775
25,203,2787
26,120,2767
27,197,2795
28,198,2798
29,198,2776
30,207,3356
31,121,2479
32,205,2497
33,204,2464
34,201,2451
35,117,2452
36,198,2442
37,203,2755
38,202,3134
39,120,3084
40,200,3419
41,201,3122
42,205,3083
43,200,3136
44,322,3110
45,279,2488
46,273,2595
47,270,2451
48,165,2460
49,273,2445
50,270,2454
51,279,2443
52,267,2438
53,161,2454
54,277,2520
55,276,3101
56,278,3145
57,166,3012
58,276,3404
59,274,3333
60,273,3064
61,166,2922
62,507,3011
63,288,2908
64,285,3070
65,276,3086
66,169,2911
67,277,2565
68,276,2732
69,268,2676
70,161,2544
71,275,2503
72,280,2477
73,272,2496
74,274,2439
75,160,2460
76,271,2452
77,272,2442
78,278,2454
79,162,2496
80,275,2449
81,272,2450
82,272,2448
83,272,2446
84,160,2617
85,274,3324
86,276,3340
87,276,2845
88,159,3035
89,274,2870
90,281,2814
91,273,2794
92,165,2789
93,272,2776
94,277,2768
95,271,2760
96,279,2813
97,163,2771
98,272,2767
99,274,2762
100,278,2771
101,165,2752
102,269,2769
103,273,2765
104,495,2792
105,275,2774
106,162,2775
107,279,2759
108,271,2783
109,277,2815
110,164,2999
111,271,2213
112,281,2154
113,277,2431
114,165,2353
115,277,2171
116,273,2145
117,270,2382
118,275,2763
119,159,2757
120,265,2760
121,274,2760
122,273,2747
123,159,2739
124,273,2762
125,279,2816
126,277,1999
127,276,1757
128,161,1740
129,277,1754
130,278,2397
131,278,2747
132,160,2746
133,273,2739
134,276,2756
135,270,2754
136,163,2737
137,274,2888
138,277,2749
139,276,2751
140,271,2739
141,160,2745
142,316,2738
143,275,2732
144,353,2778
145,160,2758
146,271,2743
147,482,2752
148,284,2741
149,272,2736
150,165,2746
151,278,2738
152,267,2896
153,276,2750
154,169,2765
155,275,2770
156,279,2740
157,275,2737
158,270,2738
159,162,2754
160,280,2739
161,273,2747
162,273,2739
163,159,2776
164,275,2756
165,284,2760
166,279,2752
167,169,2754
168,276,2747
169,274,2760
170,276,2759
171,275,2748
172,160,2755
173,279,2758
174,278,2754
175,277,2764
176,167,3054
177,290,2679
178,286,2154
179,284,2352
180,279,2766
181,174,2750
182,281,2779
183,290,2774
184,321,2755
185,176,2746
186,291,2762
187,367,2779
188,210,2780
189,125,3062
190,360,2837
191,215,2832
192,248,3022
193,218,2834
194,127,2845
195,213,2818
196,214,2840
197,216,2795
198,130,2804
199,216,2784
200,215,2792
201,214,2841
202,208,2787
203,128,2782
204,216,2792
205,215,2809
206,215,2772
207,130,2790
208,217,2789
209,217,2811
210,222,2793
211,214,2782
212,130,2788
213,215,2796
214,221,2788
215,213,2856
216,132,2811
217,220,2810
218,221,2804
219,221,2798
220,135,2791
221,219,2777
222,218,2797
223,213,2788
224,212,2777
225,135,2784
226,213,2788
227,218,2795
228,218,2785
229,133,3098
230,225,2797
231,225,2806
232,361,2791
233,220,2817
234,142,2817
235,223,2809
236,223,2825
237,425,2820
238,185,2822
239,310,2803
240,299,2802
241,301,2793
242,181,2783
243,293,2794
244,306,2806
245,302,2790
246,295,2810
247,186,2788
248,304,2798
249,298,2793
250,297,2802
251,182,2808
252,298,2793
253,296,2798
254,298,2800
255,303,2769
256,180,2790
257,300,2780
258,297,2427
259,295,2162
260,187,2162
261,295,2206
262,312,2172
263,296,2710
264,192,2818
265,299,2796
266,300,2810
267,303,2801
268,298,2781
269,188,2794
270,300,2804
271,304,2530
272,306,2163
273,184,2581
274,294,2791
275,500,2788
276,306,2792
277,299,2799
278,183,2775
279,294,2800
280,299,2807
281,299,2785
282,195,2791
283,299,2783
284,300,2790
285,349,2776
286,295,2795
287,192,2998
288,301,2608
289,296,2797
290,291,2781
291,185,2797
292,297,2790
293,301,2801
294,299,2786
295,185,2812
296,309,2798
297,295,2804
298,301,2812
299,299,2816
300,187,2798
301,297,2857
302,301,2796
303,297,2805
304,177,2793
305,304,2790
306,296,2802
307,299,2790
308,294,2793
309,180,2841
310,303,2781
311,304,2792
312,301,2792
313,188,2805
314,295,2820
315,292,2807
316,299,2832
317,184,2799
318,503,2793
319,311,2793
320,310,2794
321,301,2792
322,192,2795
323,298,2825
324,298,2798
325,299,2783
326,186,2791
327,294,2797
328,304,2789
329,297,2799
330,300,2798
331,195,2802
332,300,2792
333,299,2786
334,308,2780
335,182,2796
336,296,2810
337,445,2807
338,222,2804
339,219,2797
340,141,2812
341,233,2792
342,223,2799
343,222,2792
344,139,2823
345,223,2822
346,219,2782
347,223,2788
348,149,2766
349,219,2798
350,227,2783
351,220,2805
352,221,2173
353,147,2157
354,220,2647
355,226,2802
356,224,2794
357,137,2795
358,221,2784
359,221,2802
360,591,2789
361,303,2799
362,193,2809
363,308,2797
364,306,2801
365,304,2788
366,193,2788
367,301,2798
368,296,2804
369,301,2820
370,195,2790
371,308,2793
372,351,2800
373,304,2794
374,306,2780
375,197,2835
376,306,2821
377,300,2791
378,309,2783
379,191,2830
380,309,2826
381,303,2837
382,316,2808
383,309,2246
384,194,2258
385,310,2252
386,308,2271
387,325,2241
388,192,2146
389,301,1870
390,317,1884
391,316,1848
392,194,1864
393,316,1833
394,320,1822
395,320,1818
396,320,1820
397,196,1831
398,314,1807
399,311,0
