4e-08,6e-08,0
3e-08,3e-08,0
3e-08,5e-08,0
3e-08,7e-08,0
3e-08,9e-08,2
3e-08,1.1e-07,1
3e-08,1.3e-07,2
2e-08,1.4e-07,3
2e-08,1.7e-07,3
2e-08,1.8e-07,4
2e-08,2e-07,7
2e-08,2.3e-07,4
2e-08,2.4e-07,10
2e-08,2.7e-07,8
2e-08,2.8e-07,20
1e-08,3e-07,13
1e-08,3.2e-07,21
1e-08,3.4e-07,16
1e-08,3.6e-07,25
1e-08,3.8e-07,23
1e-08,4e-07,32
1e-08,4.2e-07,27
1e-08,4.4e-07,44
1e-08,4.6e-07,28
1e-08,4.8e-07,46
1e-08,5e-07,35
1e-08,5.2e-07,51
1e-08,5.4e-07,39
1e-08,5.6e-07,62
1e-08,5.8e-07,51
1e-08,6.1e-07,72
1e-08,6.3e-07,61
1e-08,6.5e-07,89
1e-08,6.7e-07,67
1e-08,7e-07,100
1e-08,7.1e-07,83
1e-08,7.4e-07,110
1e-08,7.5e-07,102
1e-08,7.8e-07,118
1e-08,8.1e-07,109
1e-08,8.2e-07,135
1e-08,8.5e-07,123
1e-08,8.7e-07,146
1e-08,8.8e-07,131
1e-08,9.1e-07,153
1e-08,9.3e-07,142
1e-08,9.6e-07,164
1e-08,9.7e-07,152
1e-08,1e-06,171
1e-08,1.02e-06,165
1e-08,1.04e-06,184
1e-08,1.07e-06,176
1e-08,1.09e-06,196
1e-08,1.1e-06,188
1e-08,1.13e-06,211
1e-08,1.15e-06,208
1e-08,1.16e-06,230
1e-08,1.2e-06,222
1e-08,1.85e-06,245
3e-08,1.91e-06,241
1e-08,1.37e-06,259
2e-08,1.6e-06,260
2e-08,1.45e-06,272
1e-08,2.05e-06,269
3e-08,2.68e-06,293
3e-08,2.79e-06,294
3e-08,3.66e-06,311
4e-08,3.9e-06,320
6e-08,2.47e-06,329
3e-08,1.7e-06,334
3e-08,1.6e-06,355
2e-08,1.65e-06,358
2e-08,1.71e-06,375
2e-08,1.72e-06,380
2e-08,1.76e-06,397
2e-08,1.78e-06,410
2e-08,1.8e-06,433
2e-08,1.82e-06,435
2e-08,1.84e-06,452
2e-08,1.93e-06,456
2e-08,1.94e-06,468
2e-08,3.38e-06,476
2e-08,3.45e-06,488
4e-08,3.52e-06,499
3e-08,3.25e-06,512
2e-08,1.98e-06,525
2e-08,1.89e-06,556
2e-08,1.91e-06,554
2e-08,1.94e-06,579
2e-08,1.97e-06,584
2e-08,1.98e-06,622
1e-08,2.02e-06,606
2e-08,2.03e-06,645
2e-08,2.06e-06,628
2e-08,2.1e-06,673
2e-08,2.12e-06,655
1e-08,2.13e-06,698
2e-08,2.15e-06,694
2e-08,2.2e-06,727
2e-08,2.22e-06,738
2e-08,2.25e-06,773
2e-08,2.26e-06,775
2e-08,2.27e-06,806
2e-08,2.31e-06,813
2e-08,2.35e-06,848
1e-08,2.37e-06,835
2e-08,2.45e-06,905
2e-08,2.46e-06,879
2e-08,2.48e-06,941
2e-08,2.48e-06,917
2e-08,2.51e-06,984
2e-08,2.53e-06,958
2e-08,2.55e-06,1039
2e-08,2.6e-06,1009
2e-08,2.62e-06,1079
2e-08,2.67e-06,1051
2e-08,2.66e-06,1126
2e-08,2.71e-06,1099
2e-08,2.73e-06,1180
2e-08,2.79e-06,1140
2e-08,2.83e-06,1222
2e-08,2.82e-06,1182
3e-08,2.85e-06,1290
2e-08,3.35e-06,1218
3e-08,2.94e-06,1335
2e-08,2.93e-06,1254
2e-08,2.97e-06,1382
2e-08,3.88e-06,1311
2e-08,3.58e-06,1422
2e-08,3.05e-06,1362
2e-08,3.07e-06,1468
2e-08,3.1e-06,1425
2e-08,3.13e-06,1516
2e-08,3.15e-06,1473
2e-08,3.21e-06,1570
2e-08,3.25e-06,1521
2e-08,3.29e-06,1617
3e-08,3.46e-06,1589
3e-08,3.45e-06,1685
2e-08,3.32e-06,1641
2e-08,4.07e-06,1736
3e-08,5.66e-06,1709
4e-08,4.5e-06,1805
4e-08,5.15e-06,1789
4e-08,4.31e-06,1873
3e-08,3.57e-06,1858
3e-08,3.75e-06,1940
3e-08,3.8e-06,1915
3e-08,3.94e-06,2003
3e-08,3.68e-06,1982
3e-08,3.79e-06,2067
3e-08,3.75e-06,2041
3e-08,3.71e-06,2139
3e-08,3.8e-06,2115
3e-08,3.84e-06,2213
2e-08,3.83e-06,2169
3e-08,3.87e-06,2297
3e-08,3.91e-06,2240
3e-08,3.93e-06,2374
3e-08,3.97e-06,2317
3e-08,4.02e-06,2443
3e-08,4.07e-06,2382
2e-08,4.07e-06,2497
3e-08,4.08e-06,2469
3e-08,4.14e-06,2573
3e-08,4.18e-06,2551
3e-08,4.19e-06,2651
3e-08,4.24e-06,2640
3e-08,4.3e-06,2735
3e-08,4.72e-06,2732
3e-08,4.97e-06,2804
2e-08,7e-06,2784
7e-08,7.71e-06,2867
6e-08,6.5e-06,2861
4e-08,4.54e-06,2950
3e-08,4.56e-06,2944
3e-08,6.19e-06,3033
4e-08,6.85e-06,3030
5e-08,6.37e-06,3115
5e-08,7.59e-06,3109
5e-08,6.65e-06,3215
4e-08,5.68e-06,3205
4e-08,6.03e-06,3311
4e-08,4.8e-06,3311
3e-08,4.83e-06,3395
3e-08,4.87e-06,3392
3e-08,4.96e-06,3479
3e-08,4.96e-06,3480
4e-08,5.02e-06,3593
3e-08,5.05e-06,3571
3e-08,5.07e-06,3683
3e-08,5.06e-06,3658
4e-08,5.11e-06,3784
4e-08,5.17e-06,3761
3e-08,5.3e-06,3864
4e-08,5.27e-06,3874
4e-08,5.31e-06,3991
4e-08,5.62e-06,3992
4e-08,5.41e-06,4105
4e-08,5.41e-06,4097
4e-08,6.82e-06,4234
4e-08,5.53e-06,4213
4e-08,5.63e-06,4345
4e-08,5.6e-06,4341
4e-08,5.68e-06,4445
3e-08,5.7e-06,4434
4e-08,5.75e-06,4587
4e-08,5.75e-06,4546
4e-08,5.82e-06,4718
4e-08,5.85e-06,4663
4e-08,6.54e-06,4860
4e-08,6.7e-06,4785
4e-08,6.06e-06,4947
4e-08,6e-06,4928
5e-08,6.07e-06,5085
4e-08,6.08e-06,5041
4e-08,6.14e-06,5248
4e-08,6.25e-06,5178
4e-08,6.24e-06,5381
4e-08,6.22e-06,5351
4e-08,6.5e-06,5508
4e-08,6.89e-06,5479
4e-08,6.59e-06,5629
4e-08,6.75e-06,5605
5e-08,6.96e-06,5772
4e-08,6.55e-06,5724
4e-08,6.8e-06,5917
4e-08,6.62e-06,5884
4e-08,6.64e-06,6069
4e-08,6.76e-06,6041
5e-08,6.84e-06,6238
5e-08,7.17e-06,6215
4e-08,7e-06,6401
4e-08,6.95e-06,6418
4e-08,6.93e-06,6549
4e-08,6.96e-06,6554
